,result_200,result_400,result_600,result_800,result_1000
0,1.0143743443857083,1.0143743443857083,1.0143743443857083,1.0143743443857083,1.0143743443857083
1,1.0143743443857083,1.0143743443857083,1.0143743443857083,1.0143743443857083,1.0143743443857083
2,1.0143743443857083,1.0143743443857083,1.0143743443857083,1.0143743443857083,1.0143743443857083
3,0.5662818183193022,0.5662818183193022,1.0143743443857083,1.0143743443857083,1.0143743443857083
4,0.3630446454438787,0.3630446454438787,0.3630446454438787,0.3630446454438787,0.3630446454438787
5,0.3630446454438787,0.3630446454438787,0.3630446454438787,0.3630446454438787,0.3630446454438787
6,0.3630446454438787,0.3630446454438787,0.3630446454438787,0.3630446454438787,0.3630446454438787
7,0.3630446454438787,0.3630446454438787,0.3630446454438787,0.3630446454438787,0.3630446454438787
8,0.21277686852640576,0.3630446454438787,0.3630446454438787,0.3630446454438787,0.3630446454438787
9,0.21277686852640576,0.3630446454438787,0.18133180800539847,0.18133180800539847,0.18133180800539847
10,0.21277686852640576,0.3630446454438787,0.18133180800539847,0.18133180800539847,0.18133180800539847
11,0.07495086053564286,0.07495086053564286,0.07495086053564286,0.07495086053564286,0.07495086053564286
12,0.07495086053564286,0.05446589432832359,0.05446589432832359,0.05446589432832359,0.05446589432832359
13,0.07495086053564286,0.05446589432832359,0.05446589432832359,0.05446589432832359,0.05446589432832359
14,0.03041063713102583,0.05446589432832359,0.05446589432832359,0.05446589432832359,0.03041063713102583
15,0.013595911355930013,0.013595911355930013,0.013595911355930013,0.013595911355930013,0.013595911355930013
16,0.013595911355930013,0.013595911355930013,0.013595911355930013,0.013595911355930013,0.013595911355930013
17,0.013595911355930013,0.013595911355930013,0.013595911355930013,0.013595911355930013,0.010452450267978178
18,0.013595911355930013,0.013595911355930013,0.013595911355930013,0.009133587030265575,0.010452450267978178
19,0.007042268453471407,0.007042268453471407,0.007042268453471407,0.009133587030265575,0.010452450267978178
20,0.007042268453471407,0.007042268453471407,0.007042268453471407,0.004880608947789868,0.010452450267978178
